자동,수동  경로점  GPS Time  Latitude  Longtitude  Altitude  PRN #
0   0   1.530598097E9   37.547599   127.120096	0.0	
0   0   1.530598098E9   37.547598   127.120096	0.0	
0   0   1.530598099E9   37.547599   127.120088	0.0	
0   0   1.5305981E9   37.547599   127.120085	0.0	
0   0   1.530598102E9   37.547599   127.120085	0.0	
0   0   1.530598103E9   37.547599   127.120087	0.0	
0   0   1.530598104E9   37.547598   127.120088	0.0	
0   0   1.530598105E9   37.547597   127.120089	0.0	
0   0   1.530598105E9   37.547597   127.120090	0.0	
0   0   1.530598107E9   37.547595   127.120093	0.0	
0   0   1.530598108E9   37.547595   127.120093	0.0	
0   0   1.530598109E9   37.547595   127.120090	0.0	
0   0   1.53059811E9   37.547595   127.120088	0.0	
0   0   1.530598112E9   37.547596   127.120088	0.0	
0   0   1.530598112E9   37.547596   127.120089	0.0	
0   0   1.530598113E9   37.547596   127.120089	0.0	
0   0   1.530598114E9   37.547596   127.120087	0.0	
0   0   1.530598115E9   37.547596   127.120086	0.0	
0   0   1.530598116E9   37.547595   127.120085	0.0	
0   0   1.530598116E9   37.547595   127.120086	0.0	
0   0   1.530598118E9   37.547597   127.120095	0.0	
0   0   1.530598119E9   37.547596   127.120096	0.0	
0   0   1.530598119E9   37.547596   127.120095	0.0	
0   0   1.530598121E9   37.547595   127.120091	0.0	
0   0   1.530598122E9   37.547595   127.120090	0.0	
0   0   1.530598123E9   37.547597   127.120088	0.0	
0   0   1.530598124E9   37.547597   127.120088	0.0	
0   0   1.530598125E9   37.547598   127.120088	0.0	
0   0   1.530598125E9   37.547598   127.120088	0.0	
0   0   1.530598126E9   37.547597   127.120087	0.0	
0   0   1.53059813E9   37.547594   127.120086	0.0	
0   0   1.53059813E9   37.547594   127.120085	0.0	
0   0   1.53059813E9   37.547593   127.120085	0.0	
0   0   1.53059813E9   37.547593   127.120085	0.0	
0   0   1.530598133E9   37.547592   127.120085	0.0	
0   0   1.530598134E9   37.547592   127.120084	0.0	
0   0   1.530598134E9   37.547592   127.120084	0.0	
0   0   1.530598136E9   37.547594   127.120084	0.0	
0   0   1.530598137E9   37.547594   127.120084	0.0	
0   0   1.530598138E9   37.547594   127.120083	0.0	
0   0   1.530598139E9   37.547594   127.120083	0.0	
0   0   1.53059814E9   37.547594   127.120082	0.0	
0   0   1.530598142E9   37.547593   127.120082	0.0	
0   0   1.530598142E9   37.547593   127.120082	0.0	
0   0   1.530598143E9   37.547592   127.120081	0.0	
0   0   1.530598144E9   37.547592   127.120081	0.0	
0   0   1.530598145E9   37.547592   127.120080	0.0	
0   0   1.530598146E9   37.547592   127.120080	0.0	
0   0   1.530598146E9   37.547592   127.120080	0.0	
0   0   1.530598148E9   37.547595   127.120092	0.0	
0   0   1.530598148E9   37.547595   127.120097	0.0	
0   0   1.530598149E9   37.547595   127.120109	0.0	
0   0   1.530598151E9   37.547589   127.120139	0.0	
0   0   1.530598154E9   37.547589   127.120169	0.0	
0   0   1.530598154E9   37.547588   127.120180	0.0	
0   0   1.530598155E9   37.547584   127.120197	0.0	
0   0   1.530598156E9   37.547584   127.120206	0.0	
0   0   1.530598157E9   37.547584   127.120217	0.0	
0   0   1.530598158E9   37.547587   127.120228	0.0	
0   0   1.530598159E9   37.547588   127.120229	0.0	
0   0   1.53059816E9   37.547593   127.120230	0.0	
0   0   1.53059816E9   37.547593   127.120230	0.0	
0   0   1.530598162E9   37.547595   127.120232	0.0	
0   0   1.530598163E9   37.547597   127.120232	0.0	
0   0   1.530598163E9   37.547597   127.120232	0.0	
0   0   1.530598164E9   37.547598   127.120234	0.0	
0   0   1.530598166E9   37.547602   127.120237	0.0	
0   0   1.53059817E9   37.547598   127.120235	0.0	
0   0   1.530598171E9   37.547598   127.120235	0.0	
0   0   1.530598172E9   37.547598   127.120234	0.0	
0   0   1.530598172E9   37.547597   127.120234	0.0	
0   0   1.530598173E9   37.547593   127.120232	0.0	
0   0   1.530598175E9   37.547589   127.120231	0.0	
0   0   1.530598176E9   37.547586   127.120230	0.0	
0   0   1.530598177E9   37.547584   127.120231	0.0	
0   0   1.530598178E9   37.547583   127.120233	0.0	
0   0   1.530598179E9   37.547582   127.120235	0.0	
0   0   1.530598179E9   37.547583   127.120237	0.0	
0   0   1.53059818E9   37.547584   127.120240	0.0	
0   0   1.530598182E9   37.547586   127.120241	0.0	
0   0   1.530598183E9   37.547588   127.120243	0.0	
0   0   1.530598184E9   37.547591   127.120245	0.0	
0   0   1.530598184E9   37.547593   127.120246	0.0	
0   0   1.530598186E9   37.547593   127.120246	0.0	
0   0   1.530598186E9   37.547594   127.120246	0.0	
0   0   1.530598188E9   37.547592   127.120245	0.0	
0   0   1.530598189E9   37.547590   127.120244	0.0	
0   0   1.53059819E9   37.547587   127.120243	0.0	
0   0   1.530598191E9   37.547585   127.120243	0.0	
0   0   1.530598192E9   37.547585   127.120244	0.0	
0   0   1.530598193E9   37.547586   127.120245	0.0	
0   0   1.530598194E9   37.547587   127.120246	0.0	
0   0   1.530598195E9   37.547590   127.120248	0.0	
0   0   1.530598196E9   37.547591   127.120248	0.0	
0   0   1.530598196E9   37.547591   127.120248	0.0	
0   0   1.530598197E9   37.547592   127.120250	0.0	
0   0   1.530598198E9   37.547593   127.120252	0.0	
0   0   1.530598199E9   37.547592   127.120252	0.0	
0   0   1.530598201E9   37.547588   127.120253	0.0	
0   0   1.530598201E9   37.547588   127.120253	0.0	
0   0   1.530598202E9   37.547588   127.120255	0.0	
0   0   1.530598203E9   37.547589   127.120255	0.0	
0   0   1.530598204E9   37.547592   127.120255	0.0	
0   0   1.530598205E9   37.547594   127.120255	0.0	
0   0   1.530598207E9   37.547596   127.120255	0.0	
0   0   1.530598208E9   37.547598   127.120253	0.0	
0   0   1.530598208E9   37.547599   127.120252	0.0	
0   0   1.530598209E9   37.547602   127.120252	0.0	
0   0   1.53059821E9   37.547600   127.120252	0.0	
0   0   1.530598211E9   37.547601   127.120252	0.0	
